OG_name,CAI_mean,knum,knum_description,b1,b6,b7,b8
OG_2075,0.3388299484661197,K08478,"K08478 (phosphoglycerate transport regulatory protein PgtC, https://www.genome.jp/entry/K08478)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456940.1_2168_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461339.1_2329_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000467983.1_482_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000467983.1_2601_1
OG_3771,0.3387895186798462,K06925,"K06925 (tRNA threonylcarbamoyladenosine biosynthesis protein TsaE, https://www.genome.jp/entry/K06925)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458793.1_3913_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463218.1_4208_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000981984.1_4614_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000981984.1_4540_1
OG_1149,0.338747306229575,K06971,"K06971 (uncharacterized protein, https://www.genome.jp/entry/K06971)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455882.1_1196_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460574.1_1564_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000118614.1_1595_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000118621.1_1762_1
OG_1464,0.3387232131331941,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456229.1_1519_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460246.2_1236_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000460698.1_1210_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000460698.1_1418_1
OG_3330,0.3387079318044602,K26603,"K26603 (inner membrane transport protein, https://www.genome.jp/entry/K26603)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458294.1_3464_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462527.1_3515_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001150177.1_4078_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_024131373.1_3824_1
OG_4275,0.3386748721039403,,,,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461540.1_2530_1,,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001539777.1_1345_1
OG_4537,0.338606234241515,K07126,"K07126 (uncharacterized protein, https://www.genome.jp/entry/K07126)",,,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001150187.1_2556_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_011264209.1_528_1
OG_4162,0.3386057338500049,K12507,"K12507 (acyl-CoA synthetase [EC:6.2.1.-], https://www.genome.jp/entry/K12507)",,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460316.1_1306_1,,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001579592.1_1500_1
OG_1992,0.3385774646986322,K00784,"K00784 (ribonuclease Z [EC:3.1.26.11], https://www.genome.jp/entry/K00784)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456856.1_2084_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461255.1_2245_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000419093.1_574_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000419093.1_2515_1
OG_488,0.3385428497654644,K21739,"K21739 (probable pyridine nucleotide-disulfide oxidoreductase, https://www.genome.jp/entry/K21739)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455147.1_497_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459556.1_548_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000195937.1_2425_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_011264214.1_666_1
OG_3108,0.3385286402436845,K05799,"K05799 (GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex, https://www.genome.jp/entry/K05799)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458056.1_3232_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462787.1_3776_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001131144.1_3802_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001131144.1_4085_1
OG_444,0.3385230699841638,K02003,"K02003 (putative ABC transport system ATP-binding protein, https://www.genome.jp/entry/K02003)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455102.1_452_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459502.1_495_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001110598.1_2480_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001110598.1_601_1
OG_3109,0.3384482007264747,K02529,"K02529 (LacI family transcriptional regulator, galactose operon repressor, https://www.genome.jp/entry/K02529)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458057.1_3233_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462785.1_3774_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000224487.1_3805_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000224495.1_4083_1
OG_4090,0.338421044503465,K01677,"K01677 (fumarate hydratase subunit alpha [EC:4.2.1.2], https://www.genome.jp/entry/K01677)",,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459742.1_734_1,,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001539511.1_839_1
OG_3813,0.3383915061988518,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458836.1_3955_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463261.1_4251_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000623287.1_4660_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000623290.1_4586_1
OG_437,0.3383757014854179,K07340,"K07340 (inner membrane protein, https://www.genome.jp/entry/K07340)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455095.1_445_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459495.1_488_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000561177.1_2487_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000561177.1_594_1
OG_2903,0.3383704980663096,K16704,"K16704 (dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase [EC:2.3.1.210], https://www.genome.jp/entry/K16704)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457823.1_3015_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462814.3_3803_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_077905078.1_3542_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541190.1_4115_1
OG_2715,0.3383459693337625,K00925;K00932,"K00925 (acetate kinase [EC:2.7.2.1], https://www.genome.jp/entry/K00925);K00932 (propionate kinase [EC:2.7.2.15], https://www.genome.jp/entry/K00932)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457630.1_2822_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462156.1_3144_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001001859.1_3329_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001540949.1_3442_1
OG_1102,0.3383331702935798,K19336,"K19336 (cyclic-di-GMP-binding biofilm dispersal mediator protein, https://www.genome.jp/entry/K19336)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455829.1_1147_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460633.1_1623_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000979081.1_1657_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000979087.1_1828_1
OG_514,0.3383097977588641,K19222;K24147,"K19222 (1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28], https://www.genome.jp/entry/K19222);K24147 (proofreading thioesterase EntH, https://www.genome.jp/entry/K24147)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455175.1_523_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459591.1_583_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000637966.1_2393_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000637966.1_695_1
OG_1698,0.33821207881972,K02414,"K02414 (flagellar hook-length control protein FliK, https://www.genome.jp/entry/K02414)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456535.1_1783_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460927.1_1917_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000631663.1_954_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000631674.1_2154_1
OG_3082,0.338130991056226,K02444;K27243,"K02444 (DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor, https://www.genome.jp/entry/K02444);K27243 (DeoR family transcriptional regulator, sulfoquinovose operon repressor, https://www.genome.jp/entry/K27243)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458026.1_3206_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462905.1_3894_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000059689.1_3764_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000059694.1_4210_1
OG_2244,0.3381249508214461,K15460,"K15460 (tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223], https://www.genome.jp/entry/K15460)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457118.1_2340_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461577.1_2567_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000083348.1_280_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_024131352.1_2872_1
OG_1208,0.3381170603810196,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455945.1_1255_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460500.1_1490_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000976508.1_1520_1,
OG_4422,0.3380843383171722,K03453,"K03453 (bile acid:Na+ symporter, BASS family, https://www.genome.jp/entry/K03453)",,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463060.1_4049_1,,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000881654.1_4375_1
OG_4499,0.3380773673751562,K03503,"K03503 (DNA polymerase V [EC:3.4.21.-], https://www.genome.jp/entry/K03503)",,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003277.2_cds_NP_490545.1_4499_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000902197.1_4550_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006855.1_cds_WP_000925627.1_5001_1
OG_459,0.3380511626394451,K00865,"K00865 (glycerate 2-kinase [EC:2.7.1.165], https://www.genome.jp/entry/K00865)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455117.1_467_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459520.1_513_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000706333.1_2463_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000706331.1_618_1
OG_2656,0.338045472402515,K07645,"K07645 (two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3], https://www.genome.jp/entry/K07645)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457571.1_2762_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462093.1_3081_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000779337.1_3259_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000779327.1_3372_1
OG_3966,0.3379972437255639,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_459005.1_4110_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463456.1_4446_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001266768.1_4858_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001266780.1_4772_1
OG_2861,0.3378950636633885,K03688,"K03688 (ubiquinone biosynthesis protein, https://www.genome.jp/entry/K03688)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457779.1_2973_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462857.1_3846_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000187559.1_3497_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000187559.1_4158_1
OG_2087,0.3378832475831281,K26149,"K26149 (c-di-GMP phosphodiesterase [EC:3.1.4.52], https://www.genome.jp/entry/K26149)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456953.1_2181_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461351.1_2341_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001112949.1_467_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_011264340.1_2617_1
OG_541,0.3378781856329317,K07702,"K07702 (two-component system, CitB family, response regulator CitB, https://www.genome.jp/entry/K07702)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455203.1_551_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459618.1_610_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000138786.1_2360_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001539431.1_726_1
OG_2441,0.3377914696450851,K19126,"K19126 (CRISPR system Cascade subunit CasE, https://www.genome.jp/entry/K19126)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457328.1_2539_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461860.1_2848_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000281411.1_2976_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001540803.1_3104_1
OG_15,0.3377598967215425,,,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_454626.1_16_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459021.1_16_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001068133.1_16_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001068132.1_16_1
OG_823,0.3377143185452493,K02315;K10762,"K02315 (DNA replication protein DnaC, https://www.genome.jp/entry/K02315);K10762 (putative replication protein, https://www.genome.jp/entry/K10762)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455502.1_834_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459990.1_980_1;b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461560.1_2550_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000800010.1_2027_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001540688.1_2853_1
OG_1724,0.3376733649418674,K26937,"K26937 (MATE family, multidrug efflux pump, https://www.genome.jp/entry/K26937)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456567.1_1811_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460959.1_1949_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001760573.1_899_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001540307.1_2197_1
OG_1661,0.337612664582287,K02403,"K02403 (flagellar transcriptional activator FlhD, https://www.genome.jp/entry/K02403)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456491.1_1746_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460882.1_1872_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000537050.1_998_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000537050.1_2109_1
OG_2670,0.3374591716073242,K03611,"K03611 (protein dithiol:quinone oxidoreductase [EC:1.8.5.9], https://www.genome.jp/entry/K03611)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457585.1_2777_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462109.1_3097_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000345576.1_3277_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000345576.1_3389_1
OG_489,0.3374137015218738,K21740,"K21740 (reactive chlorine resistance protein B, https://www.genome.jp/entry/K21740)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455148.1_498_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459557.1_549_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000922170.1_2423_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000922173.1_667_1
OG_604,0.3373108878981899,K01669,"K01669 (deoxyribodipyrimidine photo-lyase [EC:4.1.99.3], https://www.genome.jp/entry/K01669)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455268.1_614_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459694.1_686_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001142014.1_2290_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_802_1
OG_2163,0.3372919108480669,K10763,"K10763 (DnaA-homolog protein, https://www.genome.jp/entry/K10763)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457031.1_2258_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461431.1_2421_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000100388.1_382_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000100388.1_2704_1
OG_2539,0.3372635793070996,K06194;K12943,"K06194 (lipoprotein NlpD, https://www.genome.jp/entry/K06194);K12943 (lipoprotein YgeR, https://www.genome.jp/entry/K12943)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457436.1_2640_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461954.1_2942_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000244328.1_3100_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000244328.1_3218_1
OG_4509,0.3371366492981372,,,,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003277.2_cds_NP_490593.1_4547_1,,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006855.1_cds_WP_000177630.1_4992_1
OG_3756,0.3371092741528662,K11741,"K11741 (quaternary ammonium compound-resistance protein SugE, https://www.genome.jp/entry/K11741)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458777.1_3898_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463202.1_4192_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000118469.1_4598_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000118469.1_4524_1
OG_608,0.3370872819800624,K23124,"K23124 (5-oxoprolinase (ATP-hydrolysing) subunit C [EC:3.5.2.9], https://www.genome.jp/entry/K23124)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455272.1_618_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459698.1_690_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000932048.1_2285_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000932043.1_807_1
OG_2950,0.3370607318985473,K06903,"K06903 (Bacteriophage baseplate protein W, https://www.genome.jp/entry/K06903)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457879.1_3064_1,,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000177595.1_3599_1,
OG_4060,0.3370281097630863,,,,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459357.2_350_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000241458.1_2639_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000241458.1_449_1
OG_2105,0.337010674360431,K00868,"K00868 (pyridoxine kinase [EC:2.7.1.35], https://www.genome.jp/entry/K00868)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456971.1_2200_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461370.1_2360_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000529613.1_446_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000529613.1_2639_1
OG_3958,0.3369420301630477,K07663,"K07663 (two-component system, OmpR family, catabolic regulation response regulator CreB, https://www.genome.jp/entry/K07663)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458995.1_4101_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463444.1_4434_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001187043.1_4845_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541504.1_4760_1
OG_4056,0.336921434624975,K03585;K19595,"K03585 (membrane fusion protein, multidrug efflux system, https://www.genome.jp/entry/K03585);K19595 (membrane fusion protein, gold/copper resistance efflux system, https://www.genome.jp/entry/K19595)",,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459347.3_340_1,,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001254861.1_439_1
