OG_name,b1,b6,b7,b8
OG_2967,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457906.1_3090_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463037.1_4026_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000362359.1_3628_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000362359.1_4348_1
OG_2968,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457907.1_3091_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463036.2_4025_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000137619.1_3629_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000137623.1_4347_1
OG_2969,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457908.1_3092_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463035.1_4024_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000373954.1_3630_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000373957.1_4346_1
OG_2970,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457909.1_3093_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463034.1_4023_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000934311.1_3631_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000934317.1_4345_1
OG_2971,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457910.1_3094_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463033.1_4022_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000108425.1_3632_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541272.1_4344_1
OG_2972,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457911.1_3095_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463032.1_4021_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000284626.1_3633_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000284645.1_4343_1
OG_2973,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457912.1_3096_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463031.1_4020_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000999774.1_3634_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000999763.1_4342_1
OG_2974,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457914.1_3098_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463029.1_4018_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000944065.1_3636_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000944068.1_4340_1
OG_2975,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457915.1_3099_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463028.1_4017_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000643282.1_3637_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541271.1_4339_1
OG_2976,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457916.1_3101_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463023.1_4012_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000653965.1_3641_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000653965.1_4335_1
OG_2977,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457917.1_3102_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463022.1_4011_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000263105.1_3642_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_024131388.1_4334_1
OG_2978,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457918.1_3103_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463021.1_4010_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000028882.1_3643_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000028882.1_4333_1
OG_2979,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457919.1_3104_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463020.1_4009_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001207203.1_3644_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001207203.1_4332_1
OG_2980,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457920.1_3105_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463019.1_4008_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001096676.1_3646_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001096676.1_4330_1
OG_2981,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457921.1_3106_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463018.1_4007_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001085926.1_3647_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001085926.1_4329_1
OG_2982,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457922.1_3107_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463017.1_4006_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001287521.1_3648_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001287521.1_4328_1
OG_2983,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457923.1_3108_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463016.1_4005_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001275691.1_3649_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001275691.1_4327_1
OG_2984,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457924.1_3109_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463015.1_4004_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000031748.1_3650_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000031748.1_4326_1
OG_2985,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457926.1_3110_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463013.1_4002_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000023068.1_3653_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000023069.1_4323_1
OG_2986,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457927.1_3111_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463012.1_4001_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000655746.1_3654_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000655754.1_4322_1
OG_2987,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457928.1_3112_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463011.1_4000_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000149790.1_3655_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_011264442.1_4321_1
OG_2988,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457929.3_3113_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463010.1_3999_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000201804.1_3657_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000201804.1_4319_1
OG_2989,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457930.1_3114_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463009.1_3998_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000591414.1_3658_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000591403.1_4318_1
OG_2990,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457931.1_3115_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463008.1_3997_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000186987.1_3659_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000186981.1_4317_1
OG_2991,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457932.1_3116_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463007.1_3996_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000813838.1_3660_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000813838.1_4316_1
OG_2992,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457933.1_3117_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463006.3_3995_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000971958.1_3661_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000971958.1_4315_1
OG_2993,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457934.1_3118_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463005.1_3994_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001120789.1_3663_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001120791.1_4313_1
OG_2994,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457935.1_3119_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463004.1_3993_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001025919.1_3664_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541265.1_4312_1
OG_2995,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457936.1_3120_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463003.1_3992_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001230038.1_3666_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001230055.1_4310_1
OG_2996,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457937.1_3121_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463002.3_3991_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001068659.1_3667_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001068659.1_4309_1
OG_2997,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457938.1_3122_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463001.1_3990_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000935332.1_3668_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000935335.1_4308_1
OG_2998,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457939.1_3123_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463000.1_3989_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000800208.1_3669_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000800208.1_4307_1
OG_2999,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457940.1_3124_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462999.1_3988_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001005544.1_3670_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541264.1_4306_1
OG_3000,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457941.1_3125_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462998.1_3987_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001192092.1_3671_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_011264441.1_4305_1
OG_3001,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457942.1_3126_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462997.1_3986_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000274601.1_3672_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000274596.1_4304_1
OG_3002,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457943.1_3127_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462990.1_3979_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000424865.1_3673_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000424866.1_4297_1
OG_3003,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457944.1_3128_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462989.1_3978_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000374033.1_3674_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541259.1_4296_1
OG_3004,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457945.1_3129_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462987.1_3976_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000108110.1_3675_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000108112.1_4294_1
OG_3005,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457946.1_3130_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462986.1_3975_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000007507.1_3676_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000007507.1_4293_1
OG_3006,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457947.1_3131_1,,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001090459.1_3678_1,
OG_3007,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457948.1_3132_1,,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000976816.1_3679_1,
OG_3008,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457949.1_3133_1,,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_010989256.1_3680_1,
OG_3009,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457950.1_3134_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462985.1_3974_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000865256.1_3681_1,
OG_3010,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457951.1_3135_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462984.1_3973_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001134817.1_3682_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_011264438.1_4291_1
OG_3011,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457952.1_3136_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462982.1_3971_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000110811.1_3685_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000110811.1_4287_1
OG_3012,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457953.1_3137_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462981.1_3970_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000197208.1_3686_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000197217.1_4286_1
OG_3013,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457954.1_3138_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462980.1_3969_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000852811.1_3687_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000852811.1_4285_1
OG_3014,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457955.1_3139_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462978.1_3967_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000792797.1_3689_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000792788.1_4283_1
OG_3015,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457956.1_3140_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462977.1_3966_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000715284.1_3690_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000715284.1_4281_1
OG_3016,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457957.1_3141_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462976.1_3965_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000109394.1_3691_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541253.1_4280_1
OG_3017,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457958.1_3142_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462975.1_3964_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000841337.1_3692_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000841337.1_4279_1
OG_3018,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457959.1_3143_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462974.1_3963_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000068796.1_3693_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541251.1_4278_1
OG_3019,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457960.1_3144_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462973.1_3962_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000208240.1_3694_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000208240.1_4277_1
OG_3020,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457961.1_3145_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462972.1_3961_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001293355.1_3695_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001293360.1_4276_1
OG_3021,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457962.1_3146_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462971.1_3960_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000139635.1_3696_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000139639.1_4275_1
OG_3022,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457963.1_3147_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462970.1_3959_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000872918.1_3697_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541250.1_4274_1
OG_3023,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457964.1_3148_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462969.1_3958_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000051368.1_3698_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000051370.1_4273_1
OG_3024,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457965.1_3149_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462968.1_3957_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000084284.1_3699_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000084285.1_4272_1
OG_3025,b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457966.1_3150_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462967.1_3956_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000137244.1_3700_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000136809.1_4271_1
